districtid,weekid,neighborhoodzscore,statezscore
302,16,-0.36,-0.03
302,17,-1.0,-0.59
302,18,-0.21,0.28
302,19,-0.55,-0.29
302,20,1.23,0.9
302,21,2.49,0.8
302,22,-0.42,-0.3
302,23,-0.76,-0.55
302,24,1.36,0.4
302,25,1.08,0.1
303,1,0,0
303,2,0,0
303,3,0,0
303,4,0,0
303,5,0,0
303,6,0,0
303,7,-0.82,0
303,8,-1.5,0
303,9,-0.17,0
303,10,1.96,0
303,11,-0.54,0
303,12,3.0,0
303,13,19.44,0
303,14,33.18,0
303,15,23.44,0
303,16,9.53,0
303,17,5.75,0
303,18,4.01,0
303,19,1.49,0
303,20,1.42,0
303,21,1.8,0
303,22,2.49,0
303,23,1.37,0
303,24,2.49,0
303,25,3.06,0
304,1,0,0
304,2,0,0
304,3,0,0
304,4,0,0
304,5,0,0
304,6,0,0
304,7,2.0,-0.07
304,8,-0.71,-0.4
304,9,-0.81,-0.54
304,10,-0.81,-0.91
304,11,-0.85,-0.66
304,12,-0.65,-0.79
304,13,-0.91,-1.05
304,14,-0.83,-0.59
304,15,-0.48,-0.38
304,16,-0.62,-0.61
304,17,-0.66,-0.75
304,18,-0.62,-0.79
304,19,-0.5,-0.29
304,20,-0.76,-0.66
304,21,0.61,0.78
304,22,-0.65,-0.64
304,23,-0.67,-0.62
304,24,-0.71,-0.67
304,25,-0.76,-0.59
305,1,0,0
305,2,0,0
305,3,0,0
305,4,0,0
305,5,0,0
305,6,0,0
305,7,0.57,1.01
305,8,-0.58,-0.41
305,9,-0.6,-0.46
305,10,0.63,0.58
305,11,2.67,3.02
305,12,-0.29,-0.05
305,13,-0.49,-0.34
305,14,-0.26,-0.18
305,15,-0.41,0.14
305,16,1.73,1.13
305,17,0.91,1.1
305,18,0.97,1.01
305,19,1.49,0.84
305,20,2.43,0.52
305,21,3.88,0.85
305,22,1.61,0.05
305,23,2.28,-0.2
305,24,-0.17,-0.48
305,25,-0.75,-0.45
306,1,0,0
306,2,0,0
306,3,0,0
306,4,0,0
306,5,0,0
306,6,0,0
306,7,-0.14,-0.29
306,8,0.54,-0.13
306,9,-0.06,0.08
306,10,-1.12,-0.39
306,11,-0.02,0.08
306,12,-0.31,-0.39
306,13,0.38,-0.25
306,14,-0.19,-0.5
306,15,-0.27,-0.32
306,16,-0.6,-0.45
306,17,-0.44,-0.44
306,18,-0.52,-0.53
306,19,0.21,-0.32
306,20,0.86,0.1
306,21,1.31,0.02
306,22,-0.41,-0.16
306,23,1.14,0.14
306,24,0.31,-0.07
306,25,-0.07,-0.27
307,1,0,0
307,2,0,0
307,3,0,0
307,4,0,0
307,5,0,0
307,6,0,0
307,7,-0.58,-0.25
307,8,0,-0.3
307,9,0,-0.31
307,10,4.02,-0.25
307,11,1.26,-0.3
307,12,-0.31,-0.33
307,13,-1.31,-0.36
307,14,0.15,-0.37
307,15,-0.65,-0.41
307,16,1.63,-0.41
307,17,0.49,-0.43
307,18,-0.99,-0.46
307,19,-1.9,-0.47
307,20,0.0,-0.51
307,21,1.7,-0.55
307,22,1.69,-0.64
307,23,0.55,-0.62
307,24,1.38,-0.57
307,25,0.48,-0.58
308,1,0,0
308,2,0,0
308,3,0,0
308,4,0,0
308,5,0,0
308,6,0,0
308,7,2.23,0.07
308,8,-1.82,-1.05
308,9,0.98,-0.08
308,10,2.92,1.0
308,11,-0.29,-0.68
308,12,-1.07,-0.48
308,13,-0.57,-0.63
308,14,0.83,1.22
308,15,-0.22,-0.09
308,16,-0.51,-0.11
308,17,0.45,0.17
308,18,-1.25,-0.3
308,19,-1.13,-0.5
308,20,-0.78,-0.28
308,21,-1.65,-0.35
308,22,-1.15,-0.37
308,23,-1.1,-0.2
308,24,-0.93,-0.06
308,25,-0.7,0.0
309,1,0,0
309,2,0,0
309,3,0,0
309,4,0,0
309,5,0,0
309,6,0,0
309,7,0.84,-0.24
309,8,-0.39,-0.37
309,9,0.35,-0.19
309,10,0.35,0.07
309,11,0.86,0.82
309,12,0.61,0.54
309,13,1.55,-0.27
309,14,4.88,0.22
309,15,3.89,0.17
309,16,4.89,0.44
309,17,3.36,0.41
309,18,4.48,0.99
309,19,6.32,0.87
309,20,4.12,1.12
309,21,4.05,1.24
309,22,8.04,2.32
309,23,8.74,2.53
309,24,6.86,2.16
309,25,7.88,1.78
310,1,0,0
310,2,0,0
310,3,0,0
310,4,0,0
310,5,0,0
310,6,0,0
310,7,-0.41,-0.25
310,8,-0.41,-0.4
310,9,-0.45,-0.54
310,10,1.92,0.73
310,11,0.35,0.05
310,12,-0.32,-0.09
310,13,0.38,0.82
310,14,-0.87,-0.32
310,15,0.01,0.59
310,16,-0.71,-0.53
310,17,-0.45,-0.72
310,18,-0.53,-0.72
310,19,-0.29,-0.33
310,20,0.01,-0.11
310,21,-0.49,-0.64
310,22,-0.38,-0.52
310,23,-0.29,-0.39
310,24,-0.41,-0.63
310,25,-0.31,-0.4
311,1,0,0
311,2,0,0
311,3,0,0
311,4,0,0
311,5,0,0
311,6,0,0
311,7,-0.46,-0.26
311,8,-0.41,-0.29
311,9,-0.42,-0.29
311,10,-0.45,-0.34
311,11,-0.68,-0.38
311,12,-0.6,-0.36
311,13,-0.48,-0.35
311,14,-0.46,-0.35
311,15,-0.48,-0.42
311,16,-0.4,-0.35
311,17,-0.54,-0.44
311,18,-0.46,-0.42
311,19,-0.52,-0.5
311,20,-0.51,-0.44
311,21,-0.61,-0.47
311,22,-0.67,-0.35
311,23,-0.55,-0.3
311,24,-0.6,-0.34
311,25,-0.83,-0.39
312,1,-0.71,0
312,2,-0.71,0
312,3,-0.71,0
312,4,-0.71,0
312,5,-0.71,0
312,6,-0.71,0
312,7,1.24,1.5
312,8,0.17,1.21
312,9,-0.57,0.6
312,10,-0.73,-0.24
312,11,-0.65,0.31
312,12,-0.62,1.04
312,13,-0.74,-0.46
312,14,-0.77,-0.24
312,15,-0.65,0.62
312,16,-0.67,0.85
312,17,-0.57,1.83
312,18,-0.51,0.49
312,19,0.06,1.04
312,20,0.3,0.7
312,21,-0.17,0.01
312,22,-0.28,-0.16
312,23,-0.37,-0.34
312,24,-0.56,-0.34
312,25,-0.64,-0.57
313,1,0,0
313,2,0,0
313,3,0,0
313,4,0,0
313,5,0,0
313,6,0,0
313,7,-0.63,-0.56
313,8,1.26,1.7
313,9,0.0,-0.12
313,10,-0.45,0.47
313,11,-1.02,-0.12
313,12,-0.86,-0.12
313,13,-0.55,-0.18
313,14,-0.78,-0.54
313,15,-0.6,-0.31
313,16,0.04,-0.22
313,17,0.43,-0.24
313,18,-0.71,-0.65
313,19,-0.72,-0.56
313,20,0.54,0.14
313,21,0.85,-0.05
313,22,0.26,-0.21
313,23,0.35,-0.42
313,24,2.96,1.05
313,25,0.65,0.16
314,1,-0.45,0
314,2,-0.45,0
314,3,-0.45,0
314,4,-0.45,0
314,5,-0.45,0
314,6,-0.45,0
314,7,-0.45,0.98
314,8,-0.37,4.36
314,9,-0.41,3.01
314,10,-0.4,5.39
314,11,-0.27,13.3
314,12,-0.17,15.57
314,13,-0.13,13.69
314,14,-0.3,5.08
314,15,-0.39,2.5
314,16,-0.37,2.98
314,17,-0.32,4.25
314,18,-0.33,2.65
314,19,-0.26,2.95
314,20,-0.34,1.64
314,21,-0.39,1.1
314,22,-0.36,1.57
314,23,-0.31,1.91
314,24,-0.33,1.99
314,25,-0.3,2.57
315,1,0,0
315,2,0,0
315,3,0,0
315,4,0,0
315,5,0,0
315,6,0,0
315,7,0.19,-0.24
315,8,4.26,-0.02
315,9,4.49,0.06
315,10,1.53,0.16
315,11,1.82,-0.02
315,12,5.5,0.69
315,13,3.46,0.55
315,14,2.61,0.26
315,15,0.0,0.46
315,16,0.13,1.51
315,17,2.49,4.45
315,18,6.39,4.49
315,19,2.83,1.59
315,20,9.25,1.17
315,21,8.5,2.14
315,22,10.8,2.06
315,23,14.28,2.37
315,24,9.22,2.88
315,25,9.89,3.6
316,1,0,0
316,2,0,0
316,3,0,0
316,4,0,0
316,5,0,0
316,6,0,0
316,7,0,0
316,8,0.45,0.94
316,9,-0.05,0.58
316,10,3.8,5.7
316,11,3.15,4.47
316,12,0.38,1.1
316,13,-0.33,0.17
316,14,1.71,2.02
316,15,1.4,2.6
316,16,1.07,1.51
316,17,-0.61,-0.27
316,18,-1.46,-0.51
316,19,-0.9,-0.59
316,20,-2.01,-0.8
316,21,-1.41,-0.35
316,22,0.68,-0.02
316,23,-0.89,-0.31
316,24,-0.52,-0.42
316,25,0.16,0.44
317,1,0,0
317,2,0,0
317,3,0,0
317,4,0,0
317,5,0,0
317,6,0,0
317,7,-0.57,-0.39
317,8,-0.73,-0.37
317,9,-1.1,-0.72
317,10,-0.53,-1.0
317,11,-0.76,-1.08
317,12,-0.51,-0.87
317,13,-0.29,-0.19
317,14,-0.32,-0.4
317,15,-0.67,-0.55
317,16,-0.55,-0.47
317,17,-0.63,-0.56
317,18,-0.6,-0.49
317,19,-0.68,-0.58
317,20,-0.51,-0.58
317,21,-0.56,-0.63
317,22,-0.56,-0.61
317,23,-0.61,-0.61
317,24,-0.62,-0.64
317,25,-0.6,-0.58
318,1,0,0
318,2,0,0
318,3,0,0
318,4,0,0
318,5,0,0
318,6,0,0
318,7,-0.63,-0.37
318,8,-0.59,-0.45
318,9,-0.05,-0.5
318,10,-0.67,-0.8
318,11,0.32,-0.58
318,12,-1.17,-0.63
318,13,-1.18,-0.6
318,14,-0.86,-0.59
318,15,-0.7,-0.64
318,16,-0.46,-0.7
318,17,-0.41,-0.48
318,18,-0.79,-0.67
318,19,-0.5,-0.57
318,20,-0.96,-0.68
318,21,-0.87,-0.84
318,22,-0.77,-0.83
318,23,-1.09,-0.68
318,24,-1.22,-0.57
318,25,-1.75,-0.64
319,1,0,0
319,2,0,0
319,3,0,0
319,4,0,0
319,5,0,0
319,6,0,0
319,7,-0.73,0.09
319,8,-0.72,0.32
319,9,-0.76,0.21
319,10,-0.84,-0.16
319,11,0.24,1.69
319,12,-0.97,-0.24
319,13,-0.99,0.41
319,14,-0.14,2.01
319,15,-0.53,1.01
319,16,-0.81,0.29
319,17,-0.72,0.55
319,18,-1.15,-0.34
319,19,-0.93,-0.38
319,20,-1.06,-0.39
319,21,-1.2,-0.48
319,22,-1.77,-0.57
319,23,-2.02,-0.61
319,24,-1.64,-0.59
319,25,-1.52,-0.48
320,1,0,0
320,2,0,0
320,3,0,0
320,4,0,0
320,5,0,0
320,6,0,0
320,7,-0.1,-0.2
320,8,-0.97,-0.32
320,9,-0.91,-0.29
320,10,-0.67,-0.35
320,11,-1.13,-0.38
320,12,-1.22,-0.44
320,13,-0.24,-0.28
320,14,0.14,-0.14
320,15,-0.58,-0.38
320,16,-0.5,-0.31
320,17,-0.17,-0.25
320,18,-0.36,-0.19
320,19,-0.29,-0.29
320,20,-1.17,-0.36
320,21,-2.22,-0.44
320,22,-1.98,-0.42
320,23,-0.58,-0.28
320,24,-1.02,-0.36
320,25,-1.58,-0.4
321,1,0,0
321,2,0,0
321,3,0,0
321,4,0,0
321,5,0,0
321,6,0,0
321,7,-0.55,-0.39
321,8,-0.56,-0.41
321,9,-0.26,-0.05
321,10,0.3,-0.16
321,11,-0.19,-0.29
321,12,0.19,0.42
321,13,-0.13,0.14
321,14,-0.47,-0.27
321,15,-0.52,-0.26
321,16,-0.42,-0.26
321,17,-0.54,-0.39
321,18,-0.23,0.24
321,19,-0.35,0.17
321,20,-0.48,-0.01
321,21,-0.57,-0.21
321,22,-0.53,-0.27
321,23,-0.55,-0.16
321,24,-0.48,-0.05
321,25,-0.49,-0.2
322,1,0,0
322,2,0,0
322,3,0,0
322,4,0,0
322,5,0,0
322,6,0,0
322,7,-1.0,-0.43
322,8,-0.91,-0.41
322,9,-1.03,-0.61
322,10,-0.94,-0.29
322,11,-0.25,-0.04
322,12,0.03,0.35
322,13,1.43,1.34
322,14,-0.25,0.43
322,15,0.84,0.58
322,16,-1.76,-0.66
322,17,-1.53,0.12
322,18,0.48,0.79
322,19,4.39,4.65
322,20,1.41,2.27
322,21,3.07,3.01
322,22,3.1,5.2
322,23,1.47,2.45
322,24,1.16,2.23
322,25,0.6,1.62
323,1,0,0
323,2,0,0
323,3,0,0
323,4,0,0
323,5,0,0
323,6,0,0
323,7,-0.94,-0.62
323,8,-0.83,-0.55
323,9,1.36,0.91
323,10,0.4,0.99
323,11,2.96,1.06
323,12,0.76,-0.22
323,13,0.35,-0.27
323,14,0.2,-0.13
323,15,-0.35,-0.26
323,16,-0.11,-0.17
323,17,-0.4,-0.21
323,18,-0.59,-0.27
323,19,0.2,-0.16
323,20,-0.11,-0.21
323,21,0.13,-0.16
323,22,-0.06,-0.17
323,23,0.39,-0.12
323,24,0.12,-0.02
323,25,0.12,0.03
324,1,0,0
324,2,0,0
324,3,0,0
324,4,0,0
324,5,0,0
324,6,0,0
324,7,-0.66,-0.29
324,8,-0.59,-0.3
324,9,-0.18,-0.05
324,10,-0.99,-1.0
324,11,-1.3,-0.87
324,12,-1.22,-0.72
324,13,-0.53,-0.23
324,14,-0.46,-0.09
324,15,0.03,-0.04
324,16,-1.11,-0.37
324,17,-1.99,-0.62
324,18,-1.76,-0.66
324,19,-1.98,-0.64
324,20,-1.67,-0.81
324,21,-1.17,-0.62
324,22,-1.33,-0.64
324,23,-1.09,-0.62
324,24,-0.76,-0.55
324,25,-1.15,-0.58
325,1,0,0
325,2,0,0
325,3,0,0
325,4,0,0
325,5,0,0
325,6,0,0
325,7,-0.58,-0.62
325,8,-0.56,-0.38
325,9,-1.62,-0.79
325,10,-3.55,-0.71
325,11,-0.44,-0.61
325,12,-0.6,-0.48
325,13,-1.15,-0.67
325,14,-0.62,-0.51
325,15,-1.07,-0.36
325,16,-0.58,-0.22
325,17,-0.89,-0.24
325,18,-1.39,-0.3
325,19,-1.3,-0.31
325,20,-0.91,-0.4
325,21,-0.64,-0.28
325,22,-0.88,-0.36
325,23,-1.0,-0.29
325,24,-1.21,-0.3
325,25,-1.57,-0.33
326,1,0,0
326,2,0,0
326,3,0,0
326,4,0,0
326,5,0,0
326,6,0,0
326,7,-0.41,-0.25
326,8,-0.5,-0.4
326,9,4.4,6.34
326,10,0.5,1.99
326,11,1.49,1.19
326,12,1.57,1.29
326,13,-0.82,-0.45
326,14,1.03,0.81
326,15,1.39,0.98
326,16,-0.5,-0.15
326,17,-0.54,0.12
326,18,-0.14,1.06
326,19,-0.47,-0.01
326,20,-0.69,-0.13
326,21,-0.43,-0.03
326,22,-0.51,-0.18
326,23,-0.35,-0.19
326,24,-0.28,0.22
326,25,-0.52,-0.15
327,1,0,0
327,2,0,0
327,3,0,0
327,4,0,0
327,5,0,0
327,6,0,0
327,7,1.57,-0.19
327,8,0.81,-0.27
327,9,-0.1,-0.3
327,10,2.19,-0.25
327,11,1.68,-0.29
327,12,1.36,-0.29
327,13,0.63,-0.34
327,14,-0.9,-0.38
327,15,-1.33,-0.4
327,16,-0.75,-0.42
327,17,-1.05,-0.43
327,18,-1.95,-0.45
327,19,-1.01,-0.44
327,20,-1.52,-0.52
327,21,-0.85,-0.56
327,22,-1.46,-0.65
327,23,-1.01,-0.62
327,24,-1.07,-0.61
327,25,-1.14,-0.68
328,1,0,0
328,2,0,0
328,3,0,0
328,4,0,0
328,5,0,0
328,6,0,0
328,7,0,-0.42
328,8,-0.71,-0.67
328,9,-2.86,-0.59
328,10,1.68,-0.13
328,11,1.66,-0.2
328,12,0.38,-0.2
328,13,-0.29,-0.31
328,14,0.16,-0.31
328,15,-0.51,-0.41
328,16,-0.08,-0.38
328,17,0.75,-0.09
328,18,1.21,-0.16
328,19,2.78,-0.2
328,20,1.07,-0.19
328,21,0.4,-0.32
328,22,1.13,-0.42
328,23,0.72,-0.28
328,24,3.51,0.98
328,25,2.86,0.25
329,1,0,0
329,2,0,0
329,3,0,0
329,4,0,0
329,5,0,0
329,6,0,0
329,7,0,0
329,8,-0.23,-0.01
329,9,0.39,0.52
329,10,-0.16,0.1
329,11,-0.37,-0.07
329,12,0.87,1.28
329,13,-0.33,0.01
329,14,-0.42,-0.19
329,15,-0.23,0.02
329,16,-0.12,0.1
329,17,-0.2,0.03
329,18,-0.25,-0.03
329,19,-0.18,0.08
329,20,-0.26,0.04
329,21,-0.15,0.1
329,22,-0.31,-0.02
329,23,-0.13,0.18
329,24,-0.36,-0.04
329,25,-0.34,0.04
330,1,0,0
330,2,0,0
330,3,0,0
330,4,0,0
330,5,0,0
330,6,0,0
330,7,-0.22,-0.2
330,8,-0.13,-0.29
330,9,-0.12,-0.28
330,10,-0.55,-0.35
330,11,-1.11,-0.38
330,12,-1.27,-0.44
330,13,-1.15,-0.4
330,14,-0.37,-0.31
330,15,-1.31,-0.45
330,16,-1.43,-0.47
330,17,-0.48,-0.42
330,18,-0.08,-0.3
330,19,-0.33,-0.31
330,20,0.29,-0.16
330,21,1.44,-0.13
330,22,0.28,-0.28
330,23,-0.03,-0.22
330,24,-0.09,-0.32
330,25,-0.75,-0.37
331,1,0,0
331,2,0,0
331,3,0,0
331,4,0,0
331,5,0,0
331,6,0,0
331,7,1.88,0.5
331,8,0.22,0.07
331,9,-0.82,-0.58
331,10,0.31,0.74
331,11,0.15,0.43
331,12,0.57,0.34
331,13,-1.09,-0.58
331,14,-0.36,-0.4
331,15,-0.66,-0.58
331,16,-0.59,-0.52
331,17,-0.56,-0.65
331,18,-0.18,-0.29
331,19,1.13,0.45
331,20,-0.34,-0.47
331,21,-0.51,-0.61
331,22,-0.04,-0.33
331,23,-0.36,-0.62
331,24,0.27,0.07
331,25,-0.1,-0.26
332,1,0,0
332,2,0,0
332,3,0,0
332,4,0,0
332,5,0,0
332,6,0,0
332,7,0,0
332,8,0.45,1.57
332,9,0.74,2.07
332,10,0.89,2.29
332,11,0.59,1.71
332,12,0.74,2.08
332,13,-0.03,0.98
332,14,0.17,1.14
332,15,0.31,1.47
332,16,-0.02,0.98
332,17,-0.07,0.92
332,18,-0.22,0.69
332,19,-0.21,0.73
332,20,-0.16,0.74
332,21,-0.3,0.58
332,22,-0.44,0.51
332,23,-0.69,0.21
332,24,-0.82,0.06
332,25,-0.86,0.01
333,1,0,0
333,2,0,0
333,3,0,0
333,4,0,0
333,5,0,0
333,6,0,0
333,7,1.56,0.85
333,8,-0.84,-0.49
333,9,-0.51,-0.87
333,10,-0.68,-1.18
333,11,-0.51,-1.1
333,12,-0.41,-1.44
333,13,-1.01,-1.32
333,14,-1.18,-2.05
333,15,-1.15,-1.45
333,16,-1.23,-1.44
333,17,-0.93,-0.9
333,18,-1.28,-0.64
333,19,-0.98,-0.74
333,20,-1.15,-0.9
333,21,-1.11,-0.82
333,22,-1.25,-0.98
333,23,-1.29,-0.98
333,24,-1.26,-1.55
333,25,-1.01,-1.61
334,1,0,0
334,2,0,0
334,3,0,0
334,4,0,0
334,5,0,0
334,6,0,0
334,7,25.33,20.81
334,8,6.84,8.34
334,9,26.07,15.1
334,10,5.12,11.11
334,11,9.25,11.2
334,12,12.61,5.87
334,13,15.36,4.92
334,14,11.73,5.51
334,15,26.0,6.95
334,16,25.44,3.37
334,17,25.68,3.57
334,18,32.69,4.92
334,19,22.65,4.82
334,20,14.71,3.28
334,21,21.3,4.86
334,22,26.0,9.08
334,23,24.53,7.59
334,24,24.55,6.66
334,25,23.94,6.39
335,1,0,0
335,2,0,0
335,3,0,0
335,4,0,0
335,5,0,0
335,6,0,0
335,7,93.89,0.38
335,8,77.54,0.35
335,9,122.87,0.35
335,10,8.4,-0.07
335,11,5.99,0.06
335,12,8.94,0.16
335,13,52.64,0.17
335,14,6.98,0.13
335,15,14.2,0.52
335,16,8.99,0.19
335,17,18.29,0.39
335,18,17.03,0.93
335,19,10.12,0.69
335,20,9.55,1.13
335,21,14.67,1.8
335,22,13.58,1.98
335,23,22.29,2.55
335,24,29.1,2.71
335,25,16.76,2.1
336,1,0,0
336,2,0,0
336,3,0,0
336,4,0,0
336,5,0,0
336,6,0,0
336,7,0,-0.35
336,8,1.02,-0.07
336,9,-3.18,-0.42
336,10,-0.71,0.29
336,11,0.87,1.05
336,12,-1.13,-0.28
336,13,-0.22,0.92
336,14,-0.77,0.03
336,15,0.22,0.36
336,16,-0.51,-0.17
336,17,-0.47,-0.21
336,18,0.1,-0.12
336,19,-0.66,-0.22
336,20,-0.91,-0.42
336,21,-1.22,-0.54
336,22,-1.11,-0.6
336,23,-1.27,-0.6
336,24,-1.0,-0.41
336,25,-1.0,-0.25
337,1,0,0
337,2,0,0
337,3,0,0
337,4,0,0
337,5,0,0
337,6,0,0
337,7,9.93,3.28
337,8,14.89,4.32
337,9,20.04,5.82
337,10,4.35,2.76
337,11,3.08,2.6
337,12,9.62,2.29
337,13,5.15,2.97
337,14,10.02,3.01
337,15,9.98,4.92
337,16,3.2,2.48
337,17,1.59,1.65
337,18,1.43,1.53
337,19,0.62,1.11
337,20,0.92,1.74
337,21,1.48,2.24
337,22,2.11,2.38
337,23,3.99,4.08
337,24,5.81,4.45
337,25,8.34,6.32
338,1,0,0
338,2,0,0
338,3,0,0
338,4,0,0
338,5,0,0
338,6,0,0
338,7,-0.7,-0.35
338,8,-0.72,-0.45
338,9,-0.65,-0.37
338,10,-1.1,-0.55
338,11,-0.84,-0.66
338,12,-0.76,-0.63
338,13,-0.74,-0.57
338,14,-1.34,-0.57
338,15,-1.4,-0.66
338,16,-3.36,-0.87
338,17,-2.33,-0.76
338,18,-1.79,-0.71
338,19,-1.37,-0.6
338,20,-1.33,-0.68
338,21,-1.86,-0.74
338,22,-1.7,-0.83
338,23,-1.44,-0.76
338,24,-1.17,-0.56
338,25,-1.06,-0.52
339,1,0,0
339,2,0,0
339,3,0,0
339,4,0,0
339,5,0,0
339,6,0,0
339,7,24.96,14.54
339,8,1.59,0.03
339,9,6.69,1.81
339,10,4.44,5.86
339,11,-0.21,0.1
339,12,0.3,0.54
339,13,-0.52,-0.31
339,14,-0.03,-0.07
339,15,-0.16,-0.15
339,16,1.27,0.4
339,17,1.65,0.46
339,18,1.17,0.05
339,19,-0.23,-0.21
339,20,-0.24,-0.24
339,21,-0.2,-0.19
339,22,-0.48,-0.34
339,23,0.37,0.21
339,24,0.26,0.41
339,25,-0.27,-0.05
340,1,0,0
340,2,0,0
340,3,0,0
340,4,0,0
340,5,0,0
340,6,0,0
340,7,0.52,0.74
340,8,0.83,0.25
340,9,5.43,2.4
340,10,-0.18,0.2
340,11,4.81,1.62
340,12,0.85,1.09
340,13,0.9,0.75
340,14,3.1,4.04
340,15,1.1,1.8
340,16,0.9,1.67
340,17,2.75,4.15
340,18,2.08,3.18
340,19,0.86,1.46
340,20,0.61,1.28
340,21,0.51,1.13
340,22,0.59,1.19
340,23,0.8,1.68
340,24,1.06,1.61
340,25,3.09,3.23
341,1,0,0
341,2,0,0
341,3,0,0
341,4,0,0
341,5,0,0
341,6,0,0
341,7,0.4,-0.24
341,8,6.38,0.49
341,9,0.8,-0.12
341,10,-0.72,-1.0
341,11,-1.94,-1.14
341,12,-0.92,-0.78
341,13,2.34,0.18
341,14,0.99,-0.22
341,15,-0.25,-0.3
341,16,-0.24,-0.29
341,17,-0.7,-0.64
341,18,-0.55,-0.6
341,19,-0.61,-0.63
341,20,0.16,-0.4
341,21,1.2,-0.12
341,22,-0.25,-0.48
341,23,-0.44,-0.44
341,24,-0.47,-0.53
341,25,-0.16,-0.39
342,1,0,0
342,2,0,0
342,3,0,0
342,4,0,0
342,5,0,0
342,6,0,0
342,7,-0.26,-0.19
342,8,0.08,-0.18
342,9,0.09,-0.19
342,10,0.73,-0.19
342,11,1.52,-0.19
342,12,1.72,-0.1
342,13,2.08,0.03
342,14,1.06,-0.07
342,15,0.68,-0.08
342,16,1.13,-0.02
342,17,1.37,0.08
342,18,1.38,0.0
342,19,0.82,-0.03
342,20,1.15,0.09
342,21,1.4,0.29
342,22,0.98,0.27
342,23,1.53,0.43
342,24,1.74,0.51
342,25,1.52,0.27
343,1,0,0
343,2,0,0
343,3,0,0
343,4,0,0
343,5,0,0
343,6,0,0
343,7,-0.51,-0.24
343,8,-0.67,-0.29
343,9,-0.61,-0.3
343,10,-0.6,-0.26
343,11,-0.4,-0.27
343,12,-0.59,-0.29
343,13,-0.62,-0.31
343,14,-0.53,-0.33
343,15,-0.6,-0.36
343,16,-0.55,-0.35
343,17,-0.62,-0.37
343,18,-0.41,-0.34
343,19,-0.62,-0.36
343,20,-0.88,-0.47
343,21,-0.84,-0.5
343,22,-0.79,-0.51
343,23,-0.71,-0.46
343,24,-0.81,-0.57
343,25,-0.68,-0.58
344,1,0,0
344,2,0,0
344,3,0,0
344,4,0,0
344,5,0,0
344,6,0,0
344,7,-0.62,-0.37
344,8,-0.58,-0.33
344,9,2.22,0.35
344,10,0.17,0.39
344,11,-0.64,-0.62
344,12,-0.8,-0.56
344,13,-0.57,-0.38
344,14,-0.58,-0.4
344,15,-0.55,-0.22
344,16,-0.32,0.02
344,17,0.6,0.49
344,18,0.3,0.33
344,19,0.31,0.23
344,20,-0.63,-0.37
344,21,-0.78,-0.62
344,22,-1.56,-0.76
344,23,-2.45,-0.81
344,24,-2.07,-0.65
344,25,-1.8,-0.66
345,1,0,0
345,2,0,0
345,3,0,0
345,4,0,0
345,5,0,0
345,6,0,0
345,7,0,0
345,8,-1.35,-0.4
345,9,0,-0.44
345,10,-0.58,-0.49
345,11,-0.22,-0.64
345,12,-0.69,-0.65
345,13,2.27,0.18
345,14,1.02,-0.13
345,15,-0.08,-0.44
345,16,0.24,-0.4
345,17,0.46,-0.35
345,18,0.58,-0.34
345,19,1.07,-0.31
345,20,0.26,-0.37
345,21,0.1,-0.4
345,22,0.26,-0.45
345,23,0.74,-0.38
345,24,0.84,-0.26
345,25,0.37,-0.2
346,1,0,0
346,2,0,0
346,3,0,0
346,4,0,0
346,5,0,0
346,6,0,0
346,7,-0.9,-0.6
346,8,5.12,-0.39
346,9,5.28,-0.29
346,10,8.13,0.38
346,11,4.77,0.69
346,12,1.92,0.35
346,13,4.13,-0.06
346,14,0.79,-0.15
346,15,-0.48,-0.68
346,16,3.96,-0.02
346,17,0.51,-0.09
346,18,1.56,-0.2
346,19,2.58,0.14
346,20,4.69,0.44
346,21,8.12,1.2
346,22,16.78,1.21
346,23,16.46,0.71
346,24,18.15,1.72
346,25,42.71,9.0
347,1,0,0
347,2,0,0
347,3,0,0
347,4,0,0
347,5,0,0
347,6,0,0
347,7,-0.58,-0.23
347,8,5.72,-0.18
347,9,1.04,-0.2
347,10,2.97,-0.22
347,11,0.2,-0.23
347,12,0.06,-0.26
347,13,1.11,-0.22
347,14,2.32,-0.18
347,15,2.29,-0.14
347,16,0.72,-0.19
347,17,0.07,-0.26
347,18,-0.08,-0.3
347,19,0.11,-0.22
347,20,0.07,-0.11
347,21,0.37,0.19
347,22,0.38,0.28
347,23,0.82,0.61
347,24,1.38,1.03
347,25,1.37,1.41
348,1,0,0
348,2,0,0
348,3,0,0
348,4,0,0
348,5,0,0
348,6,0,0
348,7,2.23,0.11
348,8,-1.09,-0.4
348,9,-0.81,-0.54
348,10,-1.08,-0.91
348,11,-0.76,-0.66
348,12,-0.81,-0.79
348,13,-0.07,-0.09
348,14,-0.72,-0.59
348,15,-1.89,-1.0
348,16,-1.31,-0.7
348,17,-0.94,-0.94
348,18,-1.41,-0.85
348,19,-0.97,-0.61
348,20,-1.66,-0.69
348,21,-1.41,-0.68
348,22,-1.3,-0.76
348,23,-0.98,-0.58
348,24,-1.74,-0.67
348,25,-1.45,-0.57
349,1,0,0
349,2,0,0
349,3,0,0
349,4,0,0
349,5,0,0
349,6,0,0
349,7,-0.55,-0.63
349,8,-0.57,-1.05
349,9,-0.47,-0.25
349,10,-0.13,-0.67
349,11,-0.78,-1.53
